instant;date;time;hr;weekdays;month;cnt;t1;t2;hum;wind_speed;weather_code;is_holiday;is_weekend;season
9050;17.01.2016;22:00:00;22;Sonntag;01;315;4;1;70;14;4;0;1;3
9051;17.01.2016;23:00:00;23;Sonntag;01;180;4.5;1.5;70;16;4;0;1;3
9052;18.01.2016;00:00:00;00;Montag;01;101;4;1;78;15;4;0;0;3
9053;18.01.2016;01:00:00;01;Montag;01;60;4;1;81;13;4;0;0;3
9054;18.01.2016;02:00:00;02;Montag;01;28;4;1;81;12;3;0;0;3
9055;18.01.2016;03:00:00;03;Montag;01;27;4;1;81;12;3;0;0;3
9056;18.01.2016;04:00:00;04;Montag;01;31;4;1;81;14;2;0;0;3
9057;18.01.2016;05:00:00;05;Montag;01;81;4;1;78;15;1;0;0;3
9058;18.01.2016;06:00:00;06;Montag;01;540;3.5;0.5;78;12;2;0;0;3
9059;18.01.2016;07:00:00;07;Montag;01;1741;3;0;81;9;2;0;0;3
9060;18.01.2016;08:00:00;08;Montag;01;3765;3;0;81;13;2;0;0;3
9061;18.01.2016;09:00:00;09;Montag;01;1821;3;-0.5;84;14;2;0;0;3
9062;18.01.2016;10:00:00;10;Montag;01;714;4;1;75;14;2;0;0;3
9063;18.01.2016;11:00:00;11;Montag;01;610;4;1;75;13;2;0;0;3
9064;18.01.2016;12:00:00;12;Montag;01;796;4.5;1;72.5;16;2;0;0;3
9065;18.01.2016;13:00:00;13;Montag;01;929;4;1;70;15;3;0;0;3
9066;18.01.2016;14:00:00;14;Montag;01;724;4;1;67.5;14;3;0;0;3
9067;18.01.2016;15:00:00;15;Montag;01;820;3.5;0.5;70;12;2;0;0;3
9068;18.01.2016;16:00:00;16;Montag;01;1283;2.5;-0.5;72.5;10;2;0;0;3
9069;18.01.2016;17:00:00;17;Montag;01;2774;2.5;-0.5;67.5;11;1;0;0;3
9070;18.01.2016;18:00:00;18;Montag;01;2630;2;-1;65;10;1;0;0;3
9071;18.01.2016;19:00:00;19;Montag;01;1439;1.5;-1;67.5;9;1;0;0;3
9072;18.01.2016;20:00:00;20;Montag;01;812;1;-1;72.5;6.5;1;0;0;3
9073;18.01.2016;21:00:00;21;Montag;01;521;0.5;-0.5;75;3;1;0;0;3
9074;18.01.2016;22:00:00;22;Montag;01;334;0;-2;75;6;1;0;0;3
9075;18.01.2016;23:00:00;23;Montag;01;181;0;-2;80;6;1;0;0;3
9076;19.01.2016;00:00:00;00;Dienstag;01;86;0;-1.5;80;5.5;1;0;0;3
9077;19.01.2016;01:00:00;01;Dienstag;01;36;-1;-1;86;4;1;0;0;3
9078;19.01.2016;02:00:00;02;Dienstag;01;17;-1;-2.5;80;3.5;1;0;0;3
9079;19.01.2016;03:00:00;03;Dienstag;01;21;-1;-1;86;2;1;0;0;3
9080;19.01.2016;04:00:00;04;Dienstag;01;25;-1;-1;83;0;1;0;0;3
9081;19.01.2016;05:00:00;05;Dienstag;01;111;-0.5;-1.5;83;3;1;0;0;3
9082;19.01.2016;06:00:00;06;Dienstag;01;569;-0.5;-0.5;80;4;1;0;0;3
9083;19.01.2016;07:00:00;07;Dienstag;01;1834;-0.5;-0.5;83;2;1;0;0;3
9084;19.01.2016;08:00:00;08;Dienstag;01;3887;0;0;80;0;1;0;0;3
9085;19.01.2016;09:00:00;09;Dienstag;01;1847;0;-1;80;5;1;0;0;3
9086;19.01.2016;10:00:00;10;Dienstag;01;833;1.5;1.5;75.5;0;1;0;0;3
9087;19.01.2016;11:00:00;11;Dienstag;01;736;3.5;3.5;63;0;1;0;0;3
9088;19.01.2016;12:00:00;12;Dienstag;01;858;4;4;58.5;4;1;0;0;3
9089;19.01.2016;13:00:00;13;Dienstag;01;985;5;5;45.5;2;1;0;0;3
9090;19.01.2016;14:00:00;14;Dienstag;01;926;5;4.5;40.5;5;1;0;0;3
9091;19.01.2016;15:00:00;15;Dienstag;01;932;5;5;36;0;1;0;0;3
9092;19.01.2016;16:00:00;16;Dienstag;01;1350;4;4;42;0;1;0;0;3
9093;19.01.2016;17:00:00;17;Dienstag;01;2782;3;2.5;56;5;1;0;0;3
9094;19.01.2016;18:00:00;18;Dienstag;01;2563;2.5;2.5;60;2;1;0;0;3
9095;19.01.2016;19:00:00;19;Dienstag;01;1451;2;2;60;4;1;0;0;3
9096;19.01.2016;20:00:00;20;Dienstag;01;822;1;1;67.5;2;1;0;0;3
9097;19.01.2016;21:00:00;21;Dienstag;01;549;0.5;0.5;75;4;1;0;0;3
9098;19.01.2016;22:00:00;22;Dienstag;01;363;0;0;69;2;1;0;0;3
9099;19.01.2016;23:00:00;23;Dienstag;01;236;0;-2.5;75;7.5;1;0;0;3
9100;20.01.2016;00:00:00;00;Mittwoch;01;107;0;0;75;2;1;0;0;3
9101;20.01.2016;01:00:00;01;Mittwoch;01;53;-0.5;-1.5;77.5;5;1;0;0;3
9102;20.01.2016;02:00:00;02;Mittwoch;01;24;-0.5;-0.5;75;4;1;0;0;3
9103;20.01.2016;03:00:00;03;Mittwoch;01;29;-1;-4;77.5;7;1;0;0;3
9104;20.01.2016;04:00:00;04;Mittwoch;01;34;-1;-3.5;75;6.5;1;0;0;3
9105;20.01.2016;05:00:00;05;Mittwoch;01;71;-1;-1;75;4;1;0;0;3
9106;20.01.2016;06:00:00;06;Mittwoch;01;544;-1;-3.5;77.5;7.5;1;0;0;3
9107;20.01.2016;07:00:00;07;Mittwoch;01;1763;-1;-4;80;8;2;0;0;3
9108;20.01.2016;08:00:00;08;Mittwoch;01;3681;-0.5;-3.5;80;8;3;0;0;3
9109;20.01.2016;09:00:00;09;Mittwoch;01;1954;0.5;-2;77.5;6.5;3;0;0;3
9110;20.01.2016;10:00:00;10;Mittwoch;01;793;1.5;-0.5;78;7;3;0;0;3
9111;20.01.2016;11:00:00;11;Mittwoch;01;728;2.5;2.5;72.5;4;2;0;0;3
9112;20.01.2016;12:00:00;12;Mittwoch;01;972;4.5;4.5;68;2;2;0;0;3
9113;20.01.2016;13:00:00;13;Mittwoch;01;991;5;4.5;70;5;2;0;0;3
9114;20.01.2016;14:00:00;14;Mittwoch;01;906;5.5;4.5;68;6;2;0;0;3
9115;20.01.2016;15:00:00;15;Mittwoch;01;960;5.5;4.5;68;6;2;0;0;3
9116;20.01.2016;16:00:00;16;Mittwoch;01;1296;4.5;2.5;72.5;8;2;0;0;3
9117;20.01.2016;17:00:00;17;Mittwoch;01;2650;4;2.5;75;6.5;2;0;0;3
9118;20.01.2016;18:00:00;18;Mittwoch;01;2532;3.5;2.5;78;6;1;0;0;3
9119;20.01.2016;19:00:00;19;Mittwoch;01;1478;2.5;2;81;5;1;0;0;3
9120;20.01.2016;20:00:00;20;Mittwoch;01;881;1.5;1.5;90;4;1;0;0;3
9121;20.01.2016;21:00:00;21;Mittwoch;01;601;1;1;90;4;1;0;0;3
9122;20.01.2016;22:00:00;22;Mittwoch;01;446;1;0;90;3;1;0;0;3
9123;20.01.2016;23:00:00;23;Mittwoch;01;306;1;0;87;5;1;0;0;3
9124;21.01.2016;00:00:00;00;Donnerstag;01;120;0.5;-1;90;5.5;1;0;0;3
9125;21.01.2016;01:00:00;01;Donnerstag;01;71;-0.5;-3.5;96.5;9;4;0;0;3
9126;21.01.2016;02:00:00;02;Donnerstag;01;59;-1;-3.5;93;6.5;1;0;0;3
9127;21.01.2016;03:00:00;03;Donnerstag;01;32;-1;-2.5;93;3.5;1;0;0;3
9128;21.01.2016;04:00:00;04;Donnerstag;01;46;-0.5;-2;93;5.5;1;0;0;3
9129;21.01.2016;05:00:00;05;Donnerstag;01;84;-1;-5;93;11;3;0;0;3
9130;21.01.2016;06:00:00;06;Donnerstag;01;549;0;-3;87;7;3;0;0;3
9131;21.01.2016;07:00:00;07;Donnerstag;01;1779;1.5;-0.5;81;7;3;0;0;3
9132;21.01.2016;08:00:00;08;Donnerstag;01;3653;2.5;0;78;8;3;0;0;3
9133;21.01.2016;09:00:00;09;Donnerstag;01;1942;3.5;1.5;78;7;3;0;0;3
9134;21.01.2016;10:00:00;10;Donnerstag;01;795;4.5;2.5;72.5;8;3;0;0;3
9135;21.01.2016;11:00:00;11;Donnerstag;01;710;6;4;66;11;3;0;0;3
9136;21.01.2016;12:00:00;12;Donnerstag;01;877;7;4;63.5;18.5;3;0;0;3
9137;21.01.2016;13:00:00;13;Donnerstag;01;909;8;5;62;18.5;1;0;0;3
9138;21.01.2016;14:00:00;14;Donnerstag;01;838;8;5;62;16;1;0;0;3
9139;21.01.2016;15:00:00;15;Donnerstag;01;935;7.5;5.5;61.5;12;1;0;0;3
9140;21.01.2016;16:00:00;16;Donnerstag;01;1305;6.5;3.5;66;15;1;0;0;3
9141;21.01.2016;17:00:00;17;Donnerstag;01;2560;6;3;66;15;1;0;0;3
9142;21.01.2016;18:00:00;18;Donnerstag;01;2490;6;3;71;15;1;0;0;3
9143;21.01.2016;19:00:00;19;Donnerstag;01;1392;6;3.5;71;12;1;0;0;3
9144;21.01.2016;20:00:00;20;Donnerstag;01;848;5;2;76;11;1;0;0;3
9145;21.01.2016;21:00:00;21;Donnerstag;01;610;4;2;75;9;1;0;0;3
9146;21.01.2016;22:00:00;22;Donnerstag;01;476;5;3;70;9;1;0;0;3
9147;21.01.2016;23:00:00;23;Donnerstag;01;298;5;2;73;11;1;0;0;3
9148;22.01.2016;00:00:00;00;Freitag;01;181;6;3;71;13;1;0;0;3
9149;22.01.2016;01:00:00;01;Freitag;01;122;6;3;71;15;1;0;0;3
9150;22.01.2016;02:00:00;02;Freitag;01;71;6;3.5;71;13;4;0;0;3
9151;22.01.2016;03:00:00;03;Freitag;01;38;6;3.5;71;11;4;0;0;3
9152;22.01.2016;04:00:00;04;Freitag;01;42;6;3;71;13;4;0;0;3
9153;22.01.2016;05:00:00;05;Freitag;01;87;6;3;73.5;13;2;0;0;3
9154;22.01.2016;06:00:00;06;Freitag;01;542;6.5;4;73.5;13;3;0;0;3
9155;22.01.2016;07:00:00;07;Freitag;01;1594;7;4.5;73.5;14;3;0;0;3
9156;22.01.2016;08:00:00;08;Freitag;01;2803;6.5;3.5;84;16;7;0;0;3
9157;22.01.2016;09:00:00;09;Freitag;01;1261;7;4;84;15;7;0;0;3
9158;22.01.2016;10:00:00;10;Freitag;01;519;7;4.5;87;14;7;0;0;3
9159;22.01.2016;11:00:00;11;Freitag;01;473;8;5.5;87;14;7;0;0;3
9160;22.01.2016;12:00:00;12;Freitag;01;439;8.5;5.5;87;16;7;0;0;3
9161;22.01.2016;13:00:00;13;Freitag;01;497;9;6.5;87;16;7;0;0;3
9162;22.01.2016;14:00:00;14;Freitag;01;456;10;8;91;14;7;0;0;3
9163;22.01.2016;15:00:00;15;Freitag;01;720;10.5;9.5;91;12;3;0;0;3
9164;22.01.2016;16:00:00;16;Freitag;01;1239;11;11;88;15;2;0;0;3
9165;22.01.2016;17:00:00;17;Freitag;01;2333;10.5;9.5;85;18;1;0;0;3
9166;22.01.2016;18:00:00;18;Freitag;01;1900;10;7;79;20;1;0;0;3
9167;22.01.2016;19:00:00;19;Freitag;01;1138;10;8;76;19;1;0;0;3
9168;22.01.2016;20:00:00;20;Freitag;01;669;9.5;7;79;16;1;0;0;3
9169;22.01.2016;21:00:00;21;Freitag;01;468;9;6;82;19;1;0;0;3
9170;22.01.2016;22:00:00;22;Freitag;01;348;9;6;76;20;1;0;0;3
9171;22.01.2016;23:00:00;23;Freitag;01;388;8.5;5.5;79;19.5;1;0;0;3
9172;23.01.2016;00:00:00;00;Samstag;01;292;8;5;84.5;20;1;0;1;3
9173;23.01.2016;01:00:00;01;Samstag;01;246;8;5;84.5;21;1;0;1;3
9174;23.01.2016;02:00:00;02;Samstag;01;175;8;5;84.5;18.5;1;0;1;3
9175;23.01.2016;03:00:00;03;Samstag;01;148;8;5.5;82;14.5;1;0;1;3
9176;23.01.2016;04:00:00;04;Samstag;01;95;7.5;5;84.5;13;1;0;1;3
9177;23.01.2016;05:00:00;05;Samstag;01;80;7;5;87;10;1;0;1;3
9178;23.01.2016;06:00:00;06;Samstag;01;70;7.5;6;87;8;1;0;1;3
9179;23.01.2016;07:00:00;07;Samstag;01;171;7.5;5;87;13;1;0;1;3
9180;23.01.2016;08:00:00;08;Samstag;01;348;7;5.5;87;8;1;0;1;3
9181;23.01.2016;09:00:00;09;Samstag;01;716;8;7;87.5;6;1;0;1;3
9182;23.01.2016;10:00:00;10;Samstag;01;1076;8.5;7.5;87;6.5;1;0;1;3
9183;23.01.2016;11:00:00;11;Samstag;01;1544;10.5;10;79.5;12;1;0;1;3
9184;23.01.2016;12:00:00;12;Samstag;01;1601;9;5.5;87;22.5;3;0;1;3
9185;23.01.2016;13:00:00;13;Samstag;01;1703;10.5;10;79.5;11;4;0;1;3
9186;23.01.2016;14:00:00;14;Samstag;01;1792;11;11;77;13;2;0;1;3
9187;23.01.2016;15:00:00;15;Samstag;01;1723;10.5;9.5;79.5;14;2;0;1;3
9188;23.01.2016;16:00:00;16;Samstag;01;1419;9;7;82;13;3;0;1;3
9189;23.01.2016;17:00:00;17;Samstag;01;1232;9;7;82;13;3;0;1;3
9190;23.01.2016;18:00:00;18;Samstag;01;893;8.5;7;82;11;1;0;1;3
9191;23.01.2016;19:00:00;19;Samstag;01;713;8.5;6.5;82;12;2;0;1;3
9192;23.01.2016;20:00:00;20;Samstag;01;478;9;7;82;14;7;0;1;3
9193;23.01.2016;21:00:00;21;Samstag;01;183;9;6;82;18;7;0;1;3
9194;23.01.2016;22:00:00;22;Samstag;01;241;9;6.5;87;17;7;0;1;3
9195;23.01.2016;23:00:00;23;Samstag;01;279;9.5;7;84.5;19.5;7;0;1;3
9196;24.01.2016;00:00:00;00;Sonntag;01;307;10;8;88;19;3;0;1;3
9197;24.01.2016;01:00:00;01;Sonntag;01;255;10;8;88;19;7;0;1;3
9198;24.01.2016;02:00:00;02;Sonntag;01;216;10;7.5;91;18.5;3;0;1;3
9199;24.01.2016;03:00:00;03;Sonntag;01;162;10.5;9;91;22;3;0;1;3
9200;24.01.2016;04:00:00;04;Sonntag;01;121;11;11;91;19;3;0;1;3
9201;24.01.2016;05:00:00;05;Sonntag;01;75;11;11;94;18.5;3;0;1;3
9202;24.01.2016;06:00:00;06;Sonntag;01;101;11.5;11.5;91;16;4;0;1;3
9203;24.01.2016;07:00:00;07;Sonntag;01;120;12;12;88;14;2;0;1;3
9204;24.01.2016;08:00:00;08;Sonntag;01;236;12;12;94;15;3;0;1;3
9205;24.01.2016;09:00:00;09;Sonntag;01;494;12;12;94;15;4;0;1;3
9206;24.01.2016;10:00:00;10;Sonntag;01;842;13;13;88;14;3;0;1;3
9207;24.01.2016;11:00:00;11;Sonntag;01;1058;14;14;82;17;4;0;1;3
9208;24.01.2016;12:00:00;12;Sonntag;01;1352;15;15;82;12;2;0;1;3
9209;24.01.2016;13:00:00;13;Sonntag;01;1727;15;15;82;18.5;2;0;1;3
9210;24.01.2016;14:00:00;14;Sonntag;01;1850;14;14;85;19;3;0;1;3
9211;24.01.2016;15:00:00;15;Sonntag;01;1703;14;14;85;15;3;0;1;3
9212;24.01.2016;16:00:00;16;Sonntag;01;1467;13.5;13.5;85;16;3;0;1;3
9213;24.01.2016;17:00:00;17;Sonntag;01;1109;13.5;13.5;85;11;3;0;1;3
9214;24.01.2016;18:00:00;18;Sonntag;01;901;13;13;88;14;3;0;1;3
9215;24.01.2016;19:00:00;19;Sonntag;01;675;13;13;88;13;3;0;1;3
9216;24.01.2016;20:00:00;20;Sonntag;01;547;13;13;88;9;3;0;1;3
9217;24.01.2016;21:00:00;21;Sonntag;01;427;13;13;88;10.5;3;0;1;3
9218;24.01.2016;22:00:00;22;Sonntag;01;341;12.5;12.5;91;7;3;0;1;3
9219;24.01.2016;23:00:00;23;Sonntag;01;274;12;12;88;7.5;1;0;1;3
9220;25.01.2016;00:00:00;00;Montag;01;152;12.5;12.5;85;9;1;0;0;3
9221;25.01.2016;01:00:00;01;Montag;01;70;12;12;88;7;1;0;0;3
9222;25.01.2016;02:00:00;02;Montag;01;52;13;13;79.5;14;1;0;0;3
9223;25.01.2016;03:00:00;03;Montag;01;28;13;13;77;16.5;1;0;0;3
9224;25.01.2016;04:00:00;04;Montag;01;56;13;13;72;19.5;1;0;0;3
9225;25.01.2016;05:00:00;05;Montag;01;97;12.5;12.5;72;14;1;0;0;3
9226;25.01.2016;06:00:00;06;Montag;01;520;11.5;11.5;72;14;1;0;0;3
9227;25.01.2016;07:00:00;07;Montag;01;1972;11;11;69.5;17.5;1;0;0;3
9228;25.01.2016;08:00:00;08;Montag;01;3937;11;11;64.5;16.5;1;0;0;3
9229;25.01.2016;09:00:00;09;Montag;01;1903;12;12;60.5;15;1;0;0;3
9230;25.01.2016;10:00:00;10;Montag;01;881;12.5;12.5;63;18.5;1;0;0;3
9231;25.01.2016;11:00:00;11;Montag;01;845;13;13;67;18;2;0;0;3
9232;25.01.2016;12:00:00;12;Montag;01;1009;14;14;69.5;15.5;2;0;0;3
9233;25.01.2016;13:00:00;13;Montag;01;1148;14;14;72;22;2;0;0;3
9234;25.01.2016;14:00:00;14;Montag;01;1002;13.5;13.5;79.5;26;3;0;0;3
9235;25.01.2016;15:00:00;15;Montag;01;1121;13;13;79.5;30.5;3;0;0;3
9236;25.01.2016;16:00:00;16;Montag;01;1400;13;13;74.5;33;3;0;0;3
9237;25.01.2016;17:00:00;17;Montag;01;2904;13;13;67;32.5;2;0;0;3
9238;25.01.2016;18:00:00;18;Montag;01;2833;13;13;67;30.5;3;0;0;3
9239;25.01.2016;19:00:00;19;Montag;01;1604;12;12;72;29;2;0;0;3
9240;25.01.2016;20:00:00;20;Montag;01;897;11;11;72;21;3;0;0;3
9241;25.01.2016;21:00:00;21;Montag;01;587;10;7;67;20;1;0;0;3
9242;25.01.2016;22:00:00;22;Montag;01;431;10;8;71;17;1;0;0;3
9243;25.01.2016;23:00:00;23;Montag;01;275;9;6;76;18.5;1;0;0;3
9244;26.01.2016;00:00:00;00;Dienstag;01;129;9;6.5;76;16;1;0;0;3
9245;26.01.2016;01:00:00;01;Dienstag;01;67;8;6;82;12;1;0;0;3
9246;26.01.2016;02:00:00;02;Dienstag;01;36;8;6;82;12;1;0;0;3
9247;26.01.2016;03:00:00;03;Dienstag;01;24;8;5;84.5;16;1;0;0;3
9248;26.01.2016;04:00:00;04;Dienstag;01;33;8;5.5;87;13;1;0;0;3
9249;26.01.2016;05:00:00;05;Dienstag;01;116;8;6;87;13;1;0;0;3
9250;26.01.2016;06:00:00;06;Dienstag;01;613;8.5;6;84.5;16;2;0;0;3
9251;26.01.2016;07:00:00;07;Dienstag;01;2095;9.5;6.5;79;27;2;0;0;3
9252;26.01.2016;08:00:00;08;Dienstag;01;4031;10;7;76;26;2;0;0;3
9253;26.01.2016;09:00:00;09;Dienstag;01;1977;10;6.5;71;30.5;2;0;0;3
9254;26.01.2016;10:00:00;10;Dienstag;01;855;10;7;71;30;2;0;0;3
9255;26.01.2016;11:00:00;11;Dienstag;01;696;11;11;67;34;3;0;0;3
9256;26.01.2016;12:00:00;12;Dienstag;01;713;11;11;72;36;7;0;0;3
9257;26.01.2016;13:00:00;13;Dienstag;01;422;11;11;79.5;32;7;0;0;3
9258;26.01.2016;14:00:00;14;Dienstag;01;414;11;11;79.5;38;7;0;0;3
9259;26.01.2016;15:00:00;15;Dienstag;01;604;11;11;82;37;7;0;0;3
9260;26.01.2016;16:00:00;16;Dienstag;01;806;11;11;82;33;7;0;0;3
9261;26.01.2016;17:00:00;17;Dienstag;01;1581;11;11;85;33;7;0;0;3
9262;26.01.2016;18:00:00;18;Dienstag;01;1731;11.5;11.5;85;37;7;0;0;3
9263;26.01.2016;19:00:00;19;Dienstag;01;1283;11.5;11.5;85;32;7;0;0;3
9264;26.01.2016;20:00:00;20;Dienstag;01;794;12;12;82;34;7;0;0;3
9265;26.01.2016;21:00:00;21;Dienstag;01;549;11.5;11.5;85;36;7;0;0;3
9266;26.01.2016;22:00:00;22;Dienstag;01;420;12;12;82;30;7;0;0;3
9267;26.01.2016;23:00:00;23;Dienstag;01;235;12;12;82;29.5;7;0;0;3
9268;27.01.2016;00:00:00;00;Mittwoch;01;102;12;12;82;35;7;0;0;3
9269;27.01.2016;01:00:00;01;Mittwoch;01;66;12;12;85;30.5;3;0;0;3
9270;27.01.2016;02:00:00;02;Mittwoch;01;32;12;12;88;35;7;0;0;3
9271;27.01.2016;03:00:00;03;Mittwoch;01;32;12;12;88;32;7;0;0;3
9272;27.01.2016;04:00:00;04;Mittwoch;01;27;12;12;88;31;7;0;0;3
9273;27.01.2016;05:00:00;05;Mittwoch;01;76;12;12;88;32.5;7;0;0;3
9274;27.01.2016;06:00:00;06;Mittwoch;01;530;13;13;82;31;7;0;0;3
9275;27.01.2016;07:00:00;07;Mittwoch;01;1674;13;13;82;32.5;3;0;0;3
9276;27.01.2016;08:00:00;08;Mittwoch;01;3631;13;13;82;32;3;0;0;3
9277;27.01.2016;09:00:00;09;Mittwoch;01;1760;13;13;82;33;3;0;0;3
9278;27.01.2016;10:00:00;10;Mittwoch;01;740;13.5;13.5;79.5;37;3;0;0;3
9279;27.01.2016;11:00:00;11;Mittwoch;01;641;13;13;82;35;3;0;0;3
9280;27.01.2016;12:00:00;12;Mittwoch;01;621;13;13;85;31;7;0;0;3
9281;27.01.2016;13:00:00;13;Mittwoch;01;645;13;13;82;30.5;7;0;0;3
9282;27.01.2016;14:00:00;14;Mittwoch;01;547;13;13;88;29.5;7;0;0;3
9283;27.01.2016;15:00:00;15;Mittwoch;01;667;13;13;88;26;3;0;0;3
9284;27.01.2016;16:00:00;16;Mittwoch;01;1015;13.5;13.5;79.5;29;3;0;0;3
9285;27.01.2016;17:00:00;17;Mittwoch;01;2481;13;13;77;35;2;0;0;3
9286;27.01.2016;18:00:00;18;Mittwoch;01;2465;11.5;11.5;69.5;27;2;0;0;3
9287;27.01.2016;19:00:00;19;Mittwoch;01;1505;11;11;72;25;2;0;0;3
9288;27.01.2016;20:00:00;20;Mittwoch;01;888;10;7;73.5;25;2;0;0;3
9289;27.01.2016;21:00:00;21;Mittwoch;01;700;10;7;67;26;2;0;0;3
9290;27.01.2016;22:00:00;22;Mittwoch;01;508;9.5;6.5;66.5;25;2;0;0;3
9291;27.01.2016;23:00:00;23;Mittwoch;01;355;9;5.5;66;27.5;3;0;0;3
9292;28.01.2016;00:00:00;00;Donnerstag;01;55;8;4;64;24;2;0;0;3
9293;28.01.2016;01:00:00;01;Donnerstag;01;31;7.5;3.5;64;26;1;0;0;3
9294;28.01.2016;02:00:00;02;Donnerstag;01;12;6.5;3.5;68.5;19.5;1;0;0;3
9295;28.01.2016;03:00:00;03;Donnerstag;01;46;6;3;71;18;1;0;0;3
9296;28.01.2016;04:00:00;04;Donnerstag;01;40;5.5;2.5;73.5;14;1;0;0;3
9297;28.01.2016;05:00:00;05;Donnerstag;01;90;5;1.5;76;18;1;0;0;3
9298;28.01.2016;06:00:00;06;Donnerstag;01;586;5;1.5;76;18.5;1;0;0;3
9299;28.01.2016;07:00:00;07;Donnerstag;01;1860;4;1;75;11;1;0;0;3
9300;28.01.2016;08:00:00;08;Donnerstag;01;3880;5;2;70;16;1;0;0;3
9301;28.01.2016;09:00:00;09;Donnerstag;01;1975;6.5;3.5;63.5;16.5;1;0;0;3
9302;28.01.2016;10:00:00;10;Donnerstag;01;917;7.5;4.5;64;20;1;0;0;3
9303;28.01.2016;11:00:00;11;Donnerstag;01;837;9;6;58;21;1;0;0;3
9304;28.01.2016;12:00:00;12;Donnerstag;01;1009;9.5;6.5;56;23;2;0;0;3
9305;28.01.2016;13:00:00;13;Donnerstag;01;1114;10;7;54;26;2;0;0;3
9306;28.01.2016;14:00:00;14;Donnerstag;01;1037;10;7;54;24;2;0;0;3
9307;28.01.2016;15:00:00;15;Donnerstag;01;1134;10;7;54;25;2;0;0;3
9308;28.01.2016;16:00:00;16;Donnerstag;01;1439;9;6;62;22;2;0;0;3
9309;28.01.2016;17:00:00;17;Donnerstag;01;2704;9;6;60;25;2;0;0;3
9310;28.01.2016;18:00:00;18;Donnerstag;01;2489;9;6;62;22;1;0;0;3
9311;28.01.2016;19:00:00;19;Donnerstag;01;1560;9;5.5;66;28;1;0;0;3
9312;28.01.2016;20:00:00;20;Donnerstag;01;913;9;6;68.5;25;1;0;0;3
9313;28.01.2016;21:00:00;21;Donnerstag;01;662;9;5.5;71;27;1;0;0;3
9314;28.01.2016;22:00:00;22;Donnerstag;01;552;10;6;71;34;3;0;0;3
9315;28.01.2016;23:00:00;23;Donnerstag;01;382;10;6;73.5;31;3;0;0;3
9316;29.01.2016;00:00:00;00;Freitag;01;197;10;6;82;32;3;0;0;3
9317;29.01.2016;01:00:00;01;Freitag;01;131;11;11;77;32;3;0;0;3
9318;29.01.2016;02:00:00;02;Freitag;01;71;11;11;77;33;2;0;0;3
9319;29.01.2016;03:00:00;03;Freitag;01;45;11;11;77;35;4;0;0;3
9320;29.01.2016;04:00:00;04;Freitag;01;36;11.5;11.5;79.5;32;3;0;0;3
9321;29.01.2016;05:00:00;05;Freitag;01;98;11.5;11.5;79.5;31;3;0;0;3
9322;29.01.2016;06:00:00;06;Freitag;01;527;12;12;77;36;3;0;0;3
9323;29.01.2016;07:00:00;07;Freitag;01;1724;12;12;72;34;3;0;0;3
9324;29.01.2016;08:00:00;08;Freitag;01;3452;12;12;72;38;3;0;0;3
9325;29.01.2016;09:00:00;09;Freitag;01;1792;11.5;11.5;77;36;3;0;0;3
9326;29.01.2016;10:00:00;10;Freitag;01;871;12;12;69.5;38;2;0;0;3
9327;29.01.2016;11:00:00;11;Freitag;01;780;12;12;72;36;3;0;0;3
9328;29.01.2016;12:00:00;12;Freitag;01;1018;12;12;74.5;35;3;0;0;3
9329;29.01.2016;13:00:00;13;Freitag;01;862;12;12;77;32;3;0;0;3
9330;29.01.2016;14:00:00;14;Freitag;01;736;12;12;82;29.5;7;0;0;3
9331;29.01.2016;15:00:00;15;Freitag;01;974;12;12;79.5;31.5;3;0;0;3
9332;29.01.2016;16:00:00;16;Freitag;01;1411;12;12;82;31;3;0;0;3
9333;29.01.2016;17:00:00;17;Freitag;01;2499;12;12;82;30;3;0;0;3
9334;29.01.2016;18:00:00;18;Freitag;01;2154;12;12;79.5;28;3;0;0;3
9335;29.01.2016;19:00:00;19;Freitag;01;1171;12;12;82;33;3;0;0;3
9336;29.01.2016;20:00:00;20;Freitag;01;693;12.5;12.5;79.5;36;3;0;0;3
9337;29.01.2016;21:00:00;21;Freitag;01;503;13;13;77;39;3;0;0;3
9338;29.01.2016;22:00:00;22;Freitag;01;411;12;12;82;36;7;0;0;3
9339;29.01.2016;23:00:00;23;Freitag;01;370;12;12;82;37;7;0;0;3
9340;30.01.2016;00:00:00;00;Samstag;01;212;11.5;11.5;85;39;7;0;1;3
9341;30.01.2016;01:00:00;01;Samstag;01;169;11.5;11.5;85;34;7;0;1;3
9342;30.01.2016;02:00:00;02;Samstag;01;101;12;12;82;33;7;0;1;3
9343;30.01.2016;03:00:00;03;Samstag;01;70;10.5;8.5;85;33;7;0;1;3
9344;30.01.2016;04:00:00;04;Samstag;01;79;10;7;82;24;7;0;1;3
9345;30.01.2016;05:00:00;05;Samstag;01;54;10;7.5;82;21.5;3;0;1;3
9346;30.01.2016;06:00:00;06;Samstag;01;72;9;5.5;76;28.5;7;0;1;3
9347;30.01.2016;07:00:00;07;Samstag;01;196;9;6;76;25;2;0;1;3
9348;30.01.2016;08:00:00;08;Samstag;01;372;9;6;73.5;22;2;0;1;3
9349;30.01.2016;09:00:00;09;Samstag;01;644;8;4.5;76;22;7;0;1;3
9350;30.01.2016;10:00:00;10;Samstag;01;905;8;4;73.5;25;3;0;1;3
