instant;date;time;hr;weekdays;month;cnt;t1;t2;hum;wind_speed;weather_code;is_holiday;is_weekend;season
9837;2016-02-20;00:00:00;0;Samstag;2;274;10;7;88;21;7;0;1;3
9838;2016-02-20;01:00:00;1;Samstag;2;180;10;7;88;24;7;0;1;3
9839;2016-02-20;02:00:00;2;Samstag;2;127;10;7.5;88;21.5;7;0;1;3
9840;2016-02-20;03:00:00;3;Samstag;2;99;10;7;82;27;4;0;1;3
9841;2016-02-20;04:00:00;4;Samstag;2;84;10;7;79;24;3;0;1;3
9842;2016-02-20;05:00:00;5;Samstag;2;53;9.5;6.5;79;21;1;0;1;3
9843;2016-02-20;06:00:00;6;Samstag;2;95;10;7;76;20;2;0;1;3
9844;2016-02-20;07:00:00;7;Samstag;2;171;9.5;6.5;79;21;2;0;1;3
9845;2016-02-20;09:00:00;9;Samstag;2;692;11;11;74.5;25;2;0;1;3
9846;2016-02-20;10:00:00;10;Samstag;2;1075;11.5;11.5;65;30;2;0;1;3
9847;2016-02-20;11:00:00;11;Samstag;2;1240;12;12;58;29;2;0;1;3
9848;2016-02-20;12:00:00;12;Samstag;2;1350;12;12;67;28;3;0;1;3
9849;2016-02-20;13:00:00;13;Samstag;2;775;10.5;9;88;27.5;7;0;1;3
9850;2016-02-20;14:00:00;14;Samstag;2;506;11;11;88;30;7;0;1;3
9851;2016-02-20;15:00:00;15;Samstag;2;423;11;11;94;31;7;0;1;3
9852;2016-02-20;16:00:00;16;Samstag;2;528;11.5;11.5;91;32;7;0;1;3
9853;2016-02-20;17:00:00;17;Samstag;2;684;12;12;88;31;7;0;1;3
9854;2016-02-20;18:00:00;18;Samstag;2;581;12;12;88;33;7;0;1;3
9855;2016-02-20;19:00:00;19;Samstag;2;471;12;12;88;35;7;0;1;3
9856;2016-02-20;20:00:00;20;Samstag;2;384;12.5;12.5;79.5;39;3;0;1;3
9857;2016-02-20;21:00:00;21;Samstag;2;328;13;13;77;36;3;0;1;3
9858;2016-02-20;22:00:00;22;Samstag;2;307;13;13;77;31;3;0;1;3
9859;2016-02-20;23:00:00;23;Samstag;2;318;13;13;77;26;3;0;1;3
9860;2016-02-21;00:00:00;0;Sonntag;2;298;13;13;77;29.5;3;0;1;3
9861;2016-02-21;01:00:00;1;Sonntag;2;278;13;13;77;31.5;3;0;1;3
9862;2016-02-21;02:00:00;2;Sonntag;2;206;12.5;12.5;79.5;30.5;3;0;1;3
9863;2016-02-21;03:00:00;3;Sonntag;2;146;11.5;11.5;88;24;7;0;1;3
9864;2016-02-21;04:00:00;4;Sonntag;2;107;12;12;88;23;7;0;1;3
9865;2016-02-21;05:00:00;5;Sonntag;2;67;12;12;88;26;7;0;1;3
9866;2016-02-21;06:00:00;6;Sonntag;2;70;12;12;88;33;3;0;1;3
9867;2016-02-21;07:00:00;7;Sonntag;2;143;12.5;12.5;82.5;34;4;0;1;3
9868;2016-02-21;08:00:00;8;Sonntag;2;240;13;13;79.5;33;4;0;1;3
9869;2016-02-21;09:00:00;9;Sonntag;2;446;13;13;79.5;30.5;4;0;1;3
9870;2016-02-21;10:00:00;10;Sonntag;2;822;13;13;82;31;4;0;1;3
9871;2016-02-21;11:00:00;11;Sonntag;2;1071;13;13;82;32;4;0;1;3
9872;2016-02-21;12:00:00;12;Sonntag;2;1337;14;14;77;30.5;3;0;1;3
9873;2016-02-21;13:00:00;13;Sonntag;2;1431;14.5;14.5;74.5;40;3;0;1;3
9874;2016-02-21;14:00:00;14;Sonntag;2;1504;15;15;72;36;3;0;1;3
9875;2016-02-21;15:00:00;15;Sonntag;2;1357;15;15;72;35;3;0;1;3
9876;2016-02-21;16:00:00;16;Sonntag;2;1320;15;15;72;34;3;0;1;3
9877;2016-02-21;17:00:00;17;Sonntag;2;1024;14.5;14.5;74.5;31.5;3;0;1;3
9878;2016-02-21;18:00:00;18;Sonntag;2;857;13.5;13.5;79.5;25;3;0;1;3
9879;2016-02-21;19:00:00;19;Sonntag;2;632;13;13;77;28;3;0;1;3
9880;2016-02-21;20:00:00;20;Sonntag;2;518;13.5;13.5;74.5;30;3;0;1;3
9881;2016-02-21;21:00:00;21;Sonntag;2;335;13;13;77;30.5;3;0;1;3
9882;2016-02-21;22:00:00;22;Sonntag;2;251;12.5;12.5;82.5;30.5;3;0;1;3
9883;2016-02-21;23:00:00;23;Sonntag;2;210;13;13;77;30;3;0;1;3
9884;2016-02-22;00:00:00;0;Montag;2;133;12;12;85;29.5;7;0;0;3
9885;2016-02-22;01:00:00;1;Montag;2;51;12;12;88;28;7;0;0;3
9886;2016-02-22;02:00:00;2;Montag;2;32;11;11;94;23;7;0;0;3
9887;2016-02-22;03:00:00;3;Montag;2;20;11;11;94;26;3;0;0;3
9888;2016-02-22;04:00:00;4;Montag;2;28;11;11;94;22;7;0;0;3
9889;2016-02-22;05:00:00;5;Montag;2;70;10.5;9;94;22;7;0;0;3
9890;2016-02-22;06:00:00;6;Montag;2;319;8.5;6;97;14;7;0;0;3
9891;2016-02-22;07:00:00;7;Montag;2;1386;8;7;96.5;7;7;0;0;3
9892;2016-02-22;08:00:00;8;Montag;2;3199;8;7;93;7;7;0;0;3
9893;2016-02-22;09:00:00;9;Montag;2;1335;8.5;7;90;9;7;0;0;3
9894;2016-02-22;10:00:00;10;Montag;2;410;8;5.5;87;13;7;0;0;3
9895;2016-02-22;11:00:00;11;Montag;2;447;8;5;82;17;7;0;0;3
9896;2016-02-22;12:00:00;12;Montag;2;657;9;6;71;18;2;0;0;3
9897;2016-02-22;13:00:00;13;Montag;2;752;9;6;66;20.5;2;0;0;3
9898;2016-02-22;14:00:00;14;Montag;2;725;9;6;60;24;2;0;0;3
9899;2016-02-22;15:00:00;15;Montag;2;864;9;6;50;20;2;0;0;3
9900;2016-02-22;16:00:00;16;Montag;2;1322;9;6;48;18;2;0;0;3
9901;2016-02-22;17:00:00;17;Montag;2;2832;9;6.5;48;16;2;0;0;3
9902;2016-02-22;18:00:00;18;Montag;2;2512;8;5.5;53;14;2;0;0;3
9903;2016-02-22;19:00:00;19;Montag;2;1468;8;6;53;9;2;0;0;3
9904;2016-02-22;20:00:00;20;Montag;2;795;8;6;51.5;10;1;0;0;3
9905;2016-02-22;21:00:00;21;Montag;2;555;8;6;51.5;11;1;0;0;3
9906;2016-02-22;22:00:00;22;Montag;2;365;7.5;5;55;13;1;0;0;3
9907;2016-02-22;23:00:00;23;Montag;2;186;7;4;57;15;1;0;0;3
9908;2016-02-23;00:00:00;0;Dienstag;2;106;6;3.5;63.5;12;1;0;0;3
9909;2016-02-23;01:00:00;1;Dienstag;2;69;6;3.5;68.5;12;1;0;0;3
9910;2016-02-23;02:00:00;2;Dienstag;2;42;6;3.5;68.5;12;4;0;0;3
9911;2016-02-23;03:00:00;3;Dienstag;2;20;6;3;71;13;1;0;0;3
9912;2016-02-23;04:00:00;4;Dienstag;2;29;6;4;71;11;4;0;0;3
9913;2016-02-23;05:00:00;5;Dienstag;2;103;6;4;76;10;1;0;0;3
9914;2016-02-23;06:00:00;6;Dienstag;2;621;6;3;73.5;15;3;0;0;3
9915;2016-02-23;07:00:00;7;Dienstag;2;2066;6;3.5;76;12;2;0;0;3
9916;2016-02-23;08:00:00;8;Dienstag;2;4051;6;3;76;15;2;0;0;3
9917;2016-02-23;09:00:00;9;Dienstag;2;1950;7;4;71;18;2;0;0;3
9918;2016-02-23;10:00:00;10;Dienstag;2;827;7;4;71;17;2;0;0;3
9919;2016-02-23;11:00:00;11;Dienstag;2;808;8;5;66;19;3;0;0;3
9920;2016-02-23;12:00:00;12;Dienstag;2;1032;8;5.5;62;15;2;0;0;3
9921;2016-02-23;13:00:00;13;Dienstag;2;1057;8.5;6.5;62;13;2;0;0;3
9922;2016-02-23;14:00:00;14;Dienstag;2;953;8.5;6;58;15;2;0;0;3
9923;2016-02-23;15:00:00;15;Dienstag;2;965;8.5;6.5;58;13;2;0;0;3
9924;2016-02-23;16:00:00;16;Dienstag;2;1493;8;5.5;57;14;2;0;0;3
9925;2016-02-23;17:00:00;17;Dienstag;2;3006;7.5;5.5;57;9;2;0;0;3
9926;2016-02-23;18:00:00;18;Dienstag;2;2665;7;6.5;57;5.5;2;0;0;3
9927;2016-02-23;19:00:00;19;Dienstag;2;1463;6;5.5;63.5;5;1;0;0;3
9928;2016-02-23;20:00:00;20;Dienstag;2;881;5.5;5.5;63.5;4;1;0;0;3
9929;2016-02-23;21:00:00;21;Dienstag;2;629;4;4;75;2;1;0;0;3
9930;2016-02-23;22:00:00;22;Dienstag;2;497;4;4;81;0;1;0;0;3
9931;2016-02-23;23:00:00;23;Dienstag;2;324;3;3;87;0;1;0;0;3
9932;2016-02-24;00:00:00;0;Mittwoch;2;150;2;2;87;0;1;0;0;3
9933;2016-02-24;01:00:00;1;Mittwoch;2;74;2;2;87;0;1;0;0;3
9934;2016-02-24;02:00:00;2;Mittwoch;2;49;2;2;87;4;1;0;0;3
9935;2016-02-24;03:00:00;3;Mittwoch;2;29;1;1;93;4;1;0;0;3
9936;2016-02-24;04:00:00;4;Mittwoch;2;37;0.5;0.5;93;2;1;0;0;3
9937;2016-02-24;05:00:00;5;Mittwoch;2;96;1;0;90;3;1;0;0;3
9938;2016-02-24;06:00:00;6;Mittwoch;2;591;0.5;-0.5;90;5;1;0;0;3
9939;2016-02-24;07:00:00;7;Mittwoch;2;1962;1;1;87;4;1;0;0;3
9940;2016-02-24;08:00:00;8;Mittwoch;2;4019;1.5;1.5;87;4;1;0;0;3
9941;2016-02-24;09:00:00;9;Mittwoch;2;1880;3;2;84;6;1;0;0;3
9942;2016-02-24;10:00:00;10;Mittwoch;2;895;5;3;81.5;8;1;0;0;3
9943;2016-02-24;11:00:00;11;Mittwoch;2;827;7;5.5;51.5;8;2;0;0;3
9944;2016-02-24;12:00:00;12;Mittwoch;2;1068;7;5;46;11;2;0;0;3
9945;2016-02-24;13:00:00;13;Mittwoch;2;1082;7.5;6;46;7.5;2;0;0;3
9946;2016-02-24;14:00:00;14;Mittwoch;2;998;7.5;7;44.5;5;2;0;0;3
9947;2016-02-24;15:00:00;15;Mittwoch;2;1014;7;6;42;7;1;0;0;3
9948;2016-02-24;16:00:00;16;Mittwoch;2;1477;7;5;46;10;1;0;0;3
9949;2016-02-24;17:00:00;17;Mittwoch;2;2756;6.5;5;47.5;7;1;0;0;3
9950;2016-02-24;18:00:00;18;Mittwoch;2;2628;5.5;5;51;5;1;0;0;3
9951;2016-02-24;19:00:00;19;Mittwoch;2;1495;5;5;55;4;1;0;0;3
9952;2016-02-24;20:00:00;20;Mittwoch;2;901;4;4;61;2;1;0;0;3
9953;2016-02-24;21:00:00;21;Mittwoch;2;606;3.5;3.5;65.5;0;1;0;0;3
9954;2016-02-24;22:00:00;22;Mittwoch;2;504;3;3;70;4;1;0;0;3
9955;2016-02-24;23:00:00;23;Mittwoch;2;343;2;2;75;4;2;0;0;3
9956;2016-02-25;00:00:00;0;Donnerstag;2;168;2;2;75;2;1;0;0;3
9957;2016-02-25;01:00:00;1;Donnerstag;2;78;1;1;84;2;1;0;0;3
9958;2016-02-25;02:00:00;2;Donnerstag;2;46;1;-1.5;81;8;1;0;0;3
9959;2016-02-25;03:00:00;3;Donnerstag;2;60;1;-2;81;10;1;0;0;3
9960;2016-02-25;04:00:00;4;Donnerstag;2;34;1;-2;81;11;1;0;0;3
9961;2016-02-25;05:00:00;5;Donnerstag;2;94;1.5;-1.5;78;10;1;0;0;3
9962;2016-02-25;06:00:00;6;Donnerstag;2;563;2;-1;81;10;26;0;0;3
9963;2016-02-25;07:00:00;7;Donnerstag;2;1882;2.5;-1;78;13;2;0;0;3
9964;2016-02-25;08:00:00;8;Donnerstag;2;3867;3;0;75;13;2;0;0;3
9965;2016-02-25;09:00:00;9;Donnerstag;2;1948;3.5;0.5;78;13;3;0;0;3
9966;2016-02-25;10:00:00;10;Donnerstag;2;838;3;-0.5;81;13;3;0;0;3
9967;2016-02-25;11:00:00;11;Donnerstag;2;721;4;1;75;11;2;0;0;3
9968;2016-02-25;12:00:00;12;Donnerstag;2;923;4.5;2;72.5;10;2;0;0;3
9969;2016-02-25;13:00:00;13;Donnerstag;2;993;5;2;61;11;3;0;0;3
9970;2016-02-25;14:00:00;14;Donnerstag;2;831;5;2.5;57;11;3;0;0;3
9971;2016-02-25;15:00:00;15;Donnerstag;2;937;6;3;55;16;2;0;0;3
9972;2016-02-25;16:00:00;16;Donnerstag;2;1410;6;3.5;51;12;2;0;0;3
9973;2016-02-25;17:00:00;17;Donnerstag;2;2637;5;3;51;9;1;0;0;3
9974;2016-02-25;18:00:00;18;Donnerstag;2;2424;5;4;51;6;2;0;0;3
9975;2016-02-25;19:00:00;19;Donnerstag;2;1468;3.5;3.5;58;2;1;0;0;3
9976;2016-02-25;20:00:00;20;Donnerstag;2;834;3.5;3.5;63;2;1;0;0;3
9977;2016-02-25;21:00:00;21;Donnerstag;2;601;3;2.5;62.5;5;1;0;0;3
9978;2016-02-25;22:00:00;22;Donnerstag;2;458;2;2;65;4;1;0;0;3
9979;2016-02-25;23:00:00;23;Donnerstag;2;359;1.5;1.5;67.5;2;1;0;0;3
9980;2016-02-26;00:00:00;0;Freitag;2;188;1;0;75;5;1;0;0;3
9981;2016-02-26;01:00:00;1;Freitag;2;110;1;1;81;0;1;0;0;3
9982;2016-02-26;02:00:00;2;Freitag;2;66;1;0;75;5;4;0;0;3
9983;2016-02-26;03:00:00;3;Freitag;2;60;1;0;78;5;4;0;0;3
9984;2016-02-26;04:00:00;4;Freitag;2;54;1.5;-1.5;78;9.5;3;0;0;3
9985;2016-02-26;05:00:00;5;Freitag;2;105;0;-3;83.5;9;1;0;0;3
9986;2016-02-26;06:00:00;6;Freitag;2;481;1;1;75;4;1;0;0;3
9987;2016-02-26;07:00:00;7;Freitag;2;1704;1.5;-1.5;72.5;9;2;0;0;3
9988;2016-02-26;08:00:00;8;Freitag;2;3477;2;-1;70;10;3;0;0;3
9989;2016-02-26;09:00:00;9;Freitag;2;1774;3.5;0.5;63;11;3;0;0;3
9990;2016-02-26;10:00:00;10;Freitag;2;864;4.5;1.5;59;11;3;0;0;3
9991;2016-02-26;11:00:00;11;Freitag;2;835;6;3;59;13;1;0;0;3
9992;2016-02-26;12:00:00;12;Freitag;2;1085;7;5;53;13;1;0;0;3
9993;2016-02-26;13:00:00;13;Freitag;2;1130;7.5;4.5;53.5;18;2;0;0;3
9994;2016-02-26;14:00:00;14;Freitag;2;1041;7;4;55;18;2;0;0;3
9995;2016-02-26;15:00:00;15;Freitag;2;1103;6;3;57;17;2;0;0;3
9996;2016-02-26;16:00:00;16;Freitag;2;1599;6;3;57;17;3;0;0;3
9997;2016-02-26;17:00:00;17;Freitag;2;2570;6;3;61;18;1;0;0;3
9998;2016-02-26;18:00:00;18;Freitag;2;2018;6;3;63.5;18;1;0;0;3
9999;2016-02-26;19:00:00;19;Freitag;2;1215;5;1;73;19;1;0;0;3
10000;2016-02-26;20:00:00;20;Freitag;2;698;5;2;76;15;1;0;0;3
10001;2016-02-26;21:00:00;21;Freitag;2;508;5;2;76;12;1;0;0;3
10002;2016-02-26;22:00:00;22;Freitag;2;459;5;2.5;76;10;1;0;0;3
10003;2016-02-26;23:00:00;23;Freitag;2;436;4.5;2;78.5;10;1;0;0;3
10004;2016-02-27;00:00:00;0;Samstag;2;350;4.5;2.5;75.5;8.5;1;0;1;3
10005;2016-02-27;01:00:00;1;Samstag;2;310;4.5;2;72.5;10;1;0;1;3
10006;2016-02-27;02:00:00;2;Samstag;2;201;4.5;3;70.5;7.5;1;0;1;3
10007;2016-02-27;03:00:00;3;Samstag;2;131;4;2;75;7;1;0;1;3
10008;2016-02-27;04:00:00;4;Samstag;2;75;4;2;70;7;3;0;1;3
10009;2016-02-27;05:00:00;5;Samstag;2;76;4;1.5;70;10;2;0;1;3
10010;2016-02-27;06:00:00;6;Samstag;2;92;4;1.5;72.5;12;2;0;1;3
10011;2016-02-27;07:00:00;7;Samstag;2;218;4;0.5;70;16;2;0;1;3
10012;2016-02-27;08:00:00;8;Samstag;2;408;5;2;61;17;3;0;1;3
10013;2016-02-27;09:00:00;9;Samstag;2;753;5;1.5;63.5;17;3;0;1;3
10014;2016-02-27;10:00:00;10;Samstag;2;941;6;2.5;57;19.5;3;0;1;3
10015;2016-02-27;11:00:00;11;Samstag;2;1194;6;2;59;24;3;0;1;3
10016;2016-02-27;12:00:00;12;Samstag;2;1251;6;1.5;51;29;4;0;1;3
10017;2016-02-27;13:00:00;13;Samstag;2;1353;6;2;51;26;4;0;1;3
10018;2016-02-27;14:00:00;14;Samstag;2;1253;6;1;53;30;4;0;1;3
10019;2016-02-27;15:00:00;15;Samstag;2;1140;6;2;53;26;4;0;1;3
10020;2016-02-27;16:00:00;16;Samstag;2;1228;6;2;51;22;2;0;1;3
10021;2016-02-27;17:00:00;17;Samstag;2;1004;5.5;1.5;55;23;3;0;1;3
10022;2016-02-27;18:00:00;18;Samstag;2;682;5;1;57;19.5;4;0;1;3
10023;2016-02-27;19:00:00;19;Samstag;2;655;5;1;59;19.5;4;0;1;3
10024;2016-02-27;20:00:00;20;Samstag;2;492;4;0;65;20;3;0;1;3
10025;2016-02-27;21:00:00;21;Samstag;2;304;4;0;65;18;4;0;1;3
10026;2016-02-27;22:00:00;22;Samstag;2;316;4;0;65;18.5;4;0;1;3
10027;2016-02-27;23:00:00;23;Samstag;2;318;4;0;70;19.5;4;0;1;3
10028;2016-02-28;00:00:00;0;Sonntag;2;269;4;0;70;18;4;0;1;3
10029;2016-02-28;01:00:00;1;Sonntag;2;231;3.5;-0.5;72.5;18;3;0;1;3
10030;2016-02-28;02:00:00;2;Sonntag;2;175;3;-1;72.5;18;3;0;1;3
10031;2016-02-28;03:00:00;3;Sonntag;2;132;3;-1;70;19;3;0;1;3
10032;2016-02-28;04:00:00;4;Sonntag;2;68;3;-1;70;17;3;0;1;3
10033;2016-02-28;05:00:00;5;Sonntag;2;53;3;-1;75;19;2;0;1;3
10034;2016-02-28;06:00:00;6;Sonntag;2;65;3;-1;75;17;3;0;1;3
10035;2016-02-28;07:00:00;7;Sonntag;2;124;4;0;75;18;3;0;1;3
10036;2016-02-28;08:00:00;8;Sonntag;2;230;4;0;75;18;4;0;1;3
10037;2016-02-28;09:00:00;9;Sonntag;2;505;5;2;70;17;3;0;1;3
10038;2016-02-28;10:00:00;10;Sonntag;2;830;6;2;66;21;3;0;1;3
10039;2016-02-28;11:00:00;11;Sonntag;2;1009;6.5;2.5;61.5;25;3;0;1;3
10040;2016-02-28;12:00:00;12;Sonntag;2;1330;7;3;51.5;28;3;0;1;3
10041;2016-02-28;13:00:00;13;Sonntag;2;1445;7.5;3.5;46;30;7;0;1;3
10042;2016-02-28;14:00:00;14;Sonntag;2;1399;8;4;43;28;2;0;1;3
10043;2016-02-28;15:00:00;15;Sonntag;2;1284;7.5;3.5;48;27;2;0;1;3
10044;2016-02-28;16:00:00;16;Sonntag;2;1202;7;3;49;22;2;0;1;3
10045;2016-02-28;17:00:00;17;Sonntag;2;964;6.5;3.5;51;18.5;2;0;1;3
10046;2016-02-28;18:00:00;18;Sonntag;2;662;6;3;57;19;2;0;1;3
10047;2016-02-28;19:00:00;19;Sonntag;2;466;5;1.5;66;16;2;0;1;3
10048;2016-02-28;20:00:00;20;Sonntag;2;353;5;2;66;16;3;0;1;3
10049;2016-02-28;21:00:00;21;Sonntag;2;267;5;2;68;15;4;0;1;3
10050;2016-02-28;22:00:00;22;Sonntag;2;209;5;2;70;12;3;0;1;3
10051;2016-02-28;23:00:00;23;Sonntag;2;179;4;1;75;14;7;0;1;3
10052;2016-02-29;00:00:00;0;Montag;2;71;3.5;0;78;15;2;0;0;3
10053;2016-02-29;01:00:00;1;Montag;2;48;3;0;81;11;2;0;0;3
10054;2016-02-29;02:00:00;2;Montag;2;33;3;0;81;10;2;0;0;3
10055;2016-02-29;03:00:00;3;Montag;2;24;3;1;81;7;2;0;0;3
10056;2016-02-29;04:00:00;4;Montag;2;35;2;1;87;5.5;2;0;0;3
10057;2016-02-29;05:00:00;5;Montag;2;94;2;1;87;3;1;0;0;3
10058;2016-02-29;06:00:00;6;Montag;2;513;2;2;84;4;1;0;0;3
10059;2016-02-29;07:00:00;7;Montag;2;1825;2.5;2.5;78;4;1;0;0;3
10060;2016-02-29;08:00:00;8;Montag;2;3775;4.5;3.5;70;4.5;1;0;0;3
10061;2016-02-29;09:00:00;9;Montag;2;1765;6;3.5;61;12;1;0;0;3
10062;2016-02-29;10:00:00;10;Montag;2;773;7;5;57;13;2;0;0;3
10063;2016-02-29;11:00:00;11;Montag;2;699;7.5;5.5;55;13;2;0;0;3
10064;2016-02-29;12:00:00;12;Montag;2;924;8.5;7;51.5;10;3;0;0;3
10065;2016-02-29;13:00:00;13;Montag;2;944;8;7;50;6.5;2;0;0;3
10066;2016-02-29;14:00:00;14;Montag;2;831;8;6.5;53;8;2;0;0;3
10067;2016-02-29;15:00:00;15;Montag;2;1023;8;7;51.5;6.5;2;0;0;3
10068;2016-02-29;16:00:00;16;Montag;2;1430;8;7;50;6;2;0;0;3
10069;2016-02-29;17:00:00;17;Montag;2;2868;7;5;57;12;2;0;0;3
10070;2016-02-29;18:00:00;18;Montag;2;2705;7;5;53;9;1;0;0;3
10071;2016-02-29;19:00:00;19;Montag;2;1463;7;5;57;11;1;0;0;3
10072;2016-02-29;20:00:00;20;Montag;2;862;6.5;4.5;57;11;1;0;0;3
10073;2016-02-29;21:00:00;21;Montag;2;536;6;3.5;61;12;1;0;0;3
10074;2016-02-29;22:00:00;22;Montag;2;257;6;3;63.5;14;1;0;0;3
10075;2016-02-29;23:00:00;23;Montag;2;87;6;3;68.5;16;2;0;0;3
10076;2016-03-01;00:00:00;0;Dienstag;3;29;6;2.5;73.5;19.5;7;0;0;0
10077;2016-03-01;01:00:00;1;Dienstag;3;14;5;1.5;81;17;7;0;0;0
10078;2016-03-01;02:00:00;2;Dienstag;3;16;5;1.5;81;18;7;0;0;0
10079;2016-03-01;03:00:00;3;Dienstag;3;14;5.5;2.5;84;17;4;0;0;0
10080;2016-03-01;04:00:00;4;Dienstag;3;32;6;3;87;17;3;0;0;0
10081;2016-03-01;05:00:00;5;Dienstag;3;85;7;3;87;26;4;0;0;0
10082;2016-03-01;06:00:00;6;Dienstag;3;563;7;3;87;27;3;0;0;0
10083;2016-03-01;07:00:00;7;Dienstag;3;1621;8;4;87;28;7;0;0;0
10084;2016-03-01;08:00:00;8;Dienstag;3;3514;8.5;5;90;26;3;0;0;0
10085;2016-03-01;09:00:00;9;Dienstag;3;1469;10;7;88;26;7;0;0;0
10086;2016-03-01;10:00:00;10;Dienstag;3;287;10;7;94;25;7;0;0;0
10087;2016-03-01;11:00:00;11;Dienstag;3;190;10;7;94;24;7;0;0;0
10088;2016-03-01;12:00:00;12;Dienstag;3;500;11;11;88;29;7;0;0;0
10089;2016-03-01;13:00:00;13;Dienstag;3;634;12.5;12.5;82;29;3;0;0;0
10090;2016-03-01;14:00:00;14;Dienstag;3;651;13;13;77;29;3;0;0;0
10091;2016-03-01;15:00:00;15;Dienstag;3;728;13;13;77;26;3;0;0;0
10092;2016-03-01;16:00:00;16;Dienstag;3;1321;13;13;74.5;32.5;3;0;0;0
10093;2016-03-01;17:00:00;17;Dienstag;3;2852;12;12;74.5;33.5;3;0;0;0
10094;2016-03-01;18:00:00;18;Dienstag;3;2586;12;12;69.5;24;2;0;0;0
10095;2016-03-01;19:00:00;19;Dienstag;3;1444;11;11;64.5;27;2;0;0;0
10096;2016-03-01;20:00:00;20;Dienstag;3;899;10.5;9;64.5;28;2;0;0;0
10097;2016-03-01;21:00:00;21;Dienstag;3;580;10;6.5;71;27.5;3;0;0;0
10098;2016-03-01;22:00:00;22;Dienstag;3;435;9.5;6.5;71;27;4;0;0;0
10099;2016-03-01;23:00:00;23;Dienstag;3;240;9;5.5;73.5;25;3;0;0;0
10100;2016-03-02;00:00:00;0;Mittwoch;3;135;9;5.5;73.5;27;2;0;0;0
10101;2016-03-02;01:00:00;1;Mittwoch;3;66;9;5.5;71;26;7;0;0;0
10102;2016-03-02;02:00:00;2;Mittwoch;3;24;7;2.5;81.5;32.5;7;0;0;0
10103;2016-03-02;03:00:00;3;Mittwoch;3;27;7;3;68.5;29;1;0;0;0
10104;2016-03-02;04:00:00;4;Mittwoch;3;34;6;1.5;76;28;2;0;0;0
10105;2016-03-02;05:00:00;5;Mittwoch;3;88;6;2;68.5;24;2;0;0;0
10106;2016-03-02;06:00:00;6;Mittwoch;3;588;5;0;68;30;2;0;0;0
10107;2016-03-02;07:00:00;7;Mittwoch;3;2013;5;0.5;70;27;2;0;0;0
10108;2016-03-02;08:00:00;8;Mittwoch;3;3542;6;1.5;71;31.5;7;0;0;0
10109;2016-03-02;09:00:00;9;Mittwoch;3;1654;6;1;76;38;2;0;0;0
10110;2016-03-02;10:00:00;10;Mittwoch;3;347;5;0;87;31.5;7;0;0;0
10111;2016-03-02;11:00:00;11;Mittwoch;3;359;4.5;0.5;84;23;2;0;0;0
10112;2016-03-02;12:00:00;12;Mittwoch;3;563;6;1;78.5;35;7;0;0;0
10113;2016-03-02;13:00:00;13;Mittwoch;3;595;5.5;-0.5;76;45;3;0;0;0
10114;2016-03-02;14:00:00;14;Mittwoch;3;637;6.5;1;61.5;45.5;3;0;0;0
10115;2016-03-02;15:00:00;15;Mittwoch;3;691;6.5;1.5;63.5;37;7;0;0;0
10116;2016-03-02;16:00:00;16;Mittwoch;3;1238;7;2.5;61;35;2;0;0;0
10117;2016-03-02;17:00:00;17;Mittwoch;3;2646;7;2.5;61;31.5;2;0;0;0
10118;2016-03-02;18:00:00;18;Mittwoch;3;2446;6.5;2.5;66;24;2;0;0;0
10119;2016-03-02;19:00:00;19;Mittwoch;3;1216;6;2;68.5;25;7;0;0;0
10120;2016-03-02;20:00:00;20;Mittwoch;3;681;6;1.5;78.5;29;7;0;0;0
10121;2016-03-02;21:00:00;21;Mittwoch;3;557;6;1.5;76;28.5;3;0;0;0
10122;2016-03-02;22:00:00;22;Mittwoch;3;337;6;1.5;76;29;4;0;0;0
10123;2016-03-02;23:00:00;23;Mittwoch;3;151;7;2.5;71;32;4;0;0;0
10124;2016-03-03;00:00:00;0;Donnerstag;3;115;7;3;73.5;30.5;7;0;0;0
10125;2016-03-03;01:00:00;1;Donnerstag;3;52;6.5;1.5;78.5;35;3;0;0;0
10126;2016-03-03;02:00:00;2;Donnerstag;3;52;7;2;71;38;4;0;0;0
10127;2016-03-03;03:00:00;3;Donnerstag;3;28;6;1;61;38;4;0;0;0
10128;2016-03-03;04:00:00;4;Donnerstag;3;35;6;1;68.5;35;4;0;0;0
10129;2016-03-03;05:00:00;5;Donnerstag;3;87;5;0;76;28;3;0;0;0
10130;2016-03-03;06:00:00;6;Donnerstag;3;559;5;0.5;76;26;3;0;0;0
10131;2016-03-03;07:00:00;7;Donnerstag;3;1900;4;0;75;20.5;2;0;0;0
10132;2016-03-03;08:00:00;8;Donnerstag;3;3794;5;1;70;20;2;0;0;0
10133;2016-03-03;09:00:00;9;Donnerstag;3;2000;5.5;1.5;68;19.5;2;0;0;0
10134;2016-03-03;10:00:00;10;Donnerstag;3;921;6.5;3.5;63.5;17;2;0;0;0
10135;2016-03-03;11:00:00;11;Donnerstag;3;822;7.5;5;57;14;2;0;0;0
10136;2016-03-03;12:00:00;12;Donnerstag;3;1033;9;6.5;50;17;2;0;0;0
10137;2016-03-03;13:00:00;13;Donnerstag;3;1078;9;6.5;46;16;2;0;0;0
10138;2016-03-03;14:00:00;14;Donnerstag;3;973;9.5;7;52.5;18;2;0;0;0
10139;2016-03-03;15:00:00;15;Donnerstag;3;994;9;6.5;58;18.5;2;0;0;0
